Housing type,Occupancy status,Income tenant,Income owner,Heating system,Wall,Floor,Roof,Windows,0
Multi-family,Owner-occupied,D9,D9,Oil boiler,0.3,0.3,0.2,1.5,908.2484500030956
Multi-family,Owner-occupied,D9,D9,Oil boiler,0.5,0.4,0.3,2.5,4232.5778140079965
Multi-family,Owner-occupied,D9,D9,Oil boiler,0.9,0.6,0.3,2.6,9269.535777499263
Multi-family,Owner-occupied,D9,D9,Oil boiler,1.6,1.1,0.4,2.7,4850.9995816254595
Multi-family,Owner-occupied,D9,D9,Oil boiler,2.0,2.0,1.2,2.8,1236.4008754665697
Multi-family,Owner-occupied,D9,D9,Oil boiler,2.5,2.5,2.5,4.0,470.77106254140887
Multi-family,Owner-occupied,D9,D9,Water/air heat pump,0.4,0.4,0.2,2.4,3664.516934607569
Multi-family,Owner-occupied,D9,D9,Water/air heat pump,0.5,0.4,0.3,2.6,2792.28658106659
Multi-family,Owner-occupied,D9,D9,Water/air heat pump,1.0,0.8,0.3,2.6,2223.295816994303
Multi-family,Owner-occupied,D9,D9,Wood boiler,0.3,0.3,0.2,1.5,79.50364560055223
Multi-family,Owner-occupied,D9,D9,Wood boiler,0.5,0.4,0.3,2.5,370.49924665492676
Multi-family,Owner-occupied,D9,D9,Wood boiler,0.9,0.6,0.3,2.6,811.4100137835952
Multi-family,Owner-occupied,D9,D9,Wood boiler,1.6,1.1,0.4,2.7,424.6328761085837
Multi-family,Owner-occupied,D9,D9,Wood boiler,2.0,2.0,1.2,2.8,108.22851062720959
Multi-family,Owner-occupied,D9,D9,Wood boiler,2.5,2.5,2.5,4.0,41.209005878468616
Multi-family,Privately rented,D1,D1,Air/air heat pump,0.3,0.3,0.2,1.5,328.26469666885095
Multi-family,Privately rented,D1,D1,Air/air heat pump,0.5,0.4,0.3,2.5,941.7203525978034
Multi-family,Privately rented,D1,D1,Air/air heat pump,0.9,0.6,0.3,2.6,1245.6155601569762
Multi-family,Privately rented,D1,D1,Direct electric,0.3,0.3,0.2,1.5,622.2385654177692
Multi-family,Privately rented,D1,D1,Direct electric,0.4,0.4,0.2,2.5,5191.5705103413975
Multi-family,Privately rented,D1,D1,Direct electric,0.6,0.4,0.3,2.7,7470.1767159541805
Multi-family,Privately rented,D1,D1,Direct electric,0.9,0.8,0.4,2.7,6315.945920984303
Multi-family,Privately rented,D1,D1,Direct electric,1.8,1.6,1.0,2.9,6339.524853740131
Multi-family,Privately rented,D1,D1,Gas boiler,0.3,0.3,0.2,1.5,802.5548733757137
Multi-family,Privately rented,D1,D1,Gas boiler,0.5,0.4,0.3,2.5,3260.994314734838
Multi-family,Privately rented,D1,D1,Gas boiler,0.9,0.6,0.3,2.6,6097.254145089772
Multi-family,Privately rented,D1,D1,Gas boiler,1.6,1.1,0.4,2.7,3905.4215152364895
Multi-family,Privately rented,D1,D1,Gas boiler,2.0,2.0,1.2,2.8,1192.5636002656897
Multi-family,Privately rented,D1,D1,Gas boiler,2.5,2.5,2.5,4.0,390.732227698514
Multi-family,Privately rented,D1,D1,Oil boiler,0.3,0.3,0.2,1.5,30.57725941374674
Multi-family,Privately rented,D1,D1,Oil boiler,0.5,0.4,0.3,2.5,200.6245103584498
Multi-family,Privately rented,D1,D1,Oil boiler,0.9,0.6,0.3,2.6,449.6626268456396
Multi-family,Privately rented,D1,D1,Oil boiler,1.6,1.1,0.4,2.7,314.7726677904715
Multi-family,Privately rented,D1,D1,Oil boiler,2.0,2.0,1.2,2.8,114.80352983711596
Multi-family,Privately rented,D1,D1,Oil boiler,2.5,2.5,2.5,4.0,64.11757999394797
Multi-family,Privately rented,D1,D1,Water/air heat pump,0.4,0.4,0.2,2.4,131.08648350664038
Multi-family,Privately rented,D1,D1,Water/air heat pump,0.5,0.4,0.3,2.6,205.8199980717788
Multi-family,Privately rented,D1,D1,Water/air heat pump,1.0,0.8,0.3,2.6,212.4809808453068
Multi-family,Privately rented,D1,D1,Wood boiler,0.3,0.3,0.2,1.5,2.676584359553143
Multi-family,Privately rented,D1,D1,Wood boiler,0.5,0.4,0.3,2.5,17.56169247552049
Multi-family,Privately rented,D1,D1,Wood boiler,0.9,0.6,0.3,2.6,39.36127622835716
Multi-family,Privately rented,D1,D1,Wood boiler,1.6,1.1,0.4,2.7,27.553666207378292
Multi-family,Privately rented,D1,D1,Wood boiler,2.0,2.0,1.2,2.8,10.049341840144494
Multi-family,Privately rented,D1,D1,Wood boiler,2.5,2.5,2.5,4.0,5.612540661739112
Multi-family,Privately rented,D1,D10,Air/air heat pump,0.3,0.3,0.2,1.5,3734.3559020791663
Multi-family,Privately rented,D1,D10,Air/air heat pump,0.5,0.4,0.3,2.5,5074.463058026021
Multi-family,Privately rented,D1,D10,Air/air heat pump,0.9,0.6,0.3,2.6,7653.986806255515
Multi-family,Privately rented,D1,D10,Direct electric,0.3,0.3,0.2,1.5,3352.9344510621577
Multi-family,Privately rented,D1,D10,Direct electric,0.4,0.4,0.2,2.5,31900.863686136505
Multi-family,Privately rented,D1,D10,Direct electric,0.6,0.4,0.3,2.7,51011.86214703686
Multi-family,Privately rented,D1,D10,Direct electric,0.9,0.8,0.4,2.7,41298.934811706065
Multi-family,Privately rented,D1,D10,Direct electric,1.8,1.6,1.0,2.9,40800.467552335
Multi-family,Privately rented,D1,D10,Gas boiler,0.3,0.3,0.2,1.5,6317.353828807624
Multi-family,Privately rented,D1,D10,Gas boiler,0.5,0.4,0.3,2.5,20283.744448929305
Multi-family,Privately rented,D1,D10,Gas boiler,0.9,0.6,0.3,2.6,35744.83020083601
Multi-family,Privately rented,D1,D10,Gas boiler,1.6,1.1,0.4,2.7,23667.88067020134
Multi-family,Privately rented,D1,D10,Gas boiler,2.0,2.0,1.2,2.8,8203.353793073058
Multi-family,Privately rented,D1,D10,Gas boiler,2.5,2.5,2.5,4.0,2339.2726480206907
Multi-family,Privately rented,D1,D10,Oil boiler,0.3,0.3,0.2,1.5,231.68359509398445
Multi-family,Privately rented,D1,D10,Oil boiler,0.5,0.4,0.3,2.5,1100.8379237469487
Multi-family,Privately rented,D1,D10,Oil boiler,0.9,0.6,0.3,2.6,2476.479625624543
Multi-family,Privately rented,D1,D10,Oil boiler,1.6,1.1,0.4,2.7,2002.1928002480981
Multi-family,Privately rented,D1,D10,Oil boiler,2.0,2.0,1.2,2.8,742.7955301866183
Multi-family,Privately rented,D1,D10,Oil boiler,2.5,2.5,2.5,4.0,329.8837041482901
Multi-family,Privately rented,D1,D10,Water/air heat pump,0.4,0.4,0.2,2.4,1512.600645538258
Multi-family,Privately rented,D1,D10,Water/air heat pump,0.5,0.4,0.3,2.6,1109.0617017430961
Multi-family,Privately rented,D1,D10,Water/air heat pump,1.0,0.8,0.3,2.6,1305.6409023705953
Multi-family,Privately rented,D1,D10,Wood boiler,0.3,0.3,0.2,1.5,20.28045347696569
Multi-family,Privately rented,D1,D10,Wood boiler,0.5,0.4,0.3,2.5,96.36199010626095
Multi-family,Privately rented,D1,D10,Wood boiler,0.9,0.6,0.3,2.6,216.77896449145703
Multi-family,Privately rented,D1,D10,Wood boiler,1.6,1.1,0.4,2.7,175.26220585827537
Multi-family,Privately rented,D1,D10,Wood boiler,2.0,2.0,1.2,2.8,65.02070285441162
Multi-family,Privately rented,D1,D10,Wood boiler,2.5,2.5,2.5,4.0,28.876412730364343
Multi-family,Privately rented,D1,D2,Air/air heat pump,0.3,0.3,0.2,1.5,297.09497745378985
Multi-family,Privately rented,D1,D2,Air/air heat pump,0.5,0.4,0.3,2.5,680.1715643277207
Multi-family,Privately rented,D1,D2,Air/air heat pump,0.9,0.6,0.3,2.6,983.6337950161964
Multi-family,Privately rented,D1,D2,Direct electric,0.3,0.3,0.2,1.5,449.421080533869
Multi-family,Privately rented,D1,D2,Direct electric,0.4,0.4,0.2,2.5,4099.663143689158
Multi-family,Privately rented,D1,D2,Direct electric,0.6,0.4,0.3,2.7,6649.754530289373
Multi-family,Privately rented,D1,D2,Direct electric,0.9,0.8,0.4,2.7,5640.699472001504
Multi-family,Privately rented,D1,D2,Direct electric,1.8,1.6,1.0,2.9,5336.0287846640895
Multi-family,Privately rented,D1,D2,Gas boiler,0.3,0.3,0.2,1.5,653.8767445578748
Multi-family,Privately rented,D1,D2,Gas boiler,0.5,0.4,0.3,2.5,2527.4608919004104
Multi-family,Privately rented,D1,D2,Gas boiler,0.9,0.6,0.3,2.6,5605.034970341781
Multi-family,Privately rented,D1,D2,Gas boiler,1.6,1.1,0.4,2.7,3742.4090494873894
Multi-family,Privately rented,D1,D2,Gas boiler,2.0,2.0,1.2,2.8,1200.5760738057866
Multi-family,Privately rented,D1,D2,Gas boiler,2.5,2.5,2.5,4.0,346.04079855449686
Multi-family,Privately rented,D1,D2,Oil boiler,0.3,0.3,0.2,1.5,24.87642776403349
Multi-family,Privately rented,D1,D2,Oil boiler,0.5,0.4,0.3,2.5,165.65128722898422
Multi-family,Privately rented,D1,D2,Oil boiler,0.9,0.6,0.3,2.6,371.98628754816116
Multi-family,Privately rented,D1,D2,Oil boiler,1.6,1.1,0.4,2.7,290.8099120496487
Multi-family,Privately rented,D1,D2,Oil boiler,2.0,2.0,1.2,2.8,117.76763870174324
Multi-family,Privately rented,D1,D2,Oil boiler,2.5,2.5,2.5,4.0,49.835316906827764
Multi-family,Privately rented,D1,D2,Water/air heat pump,0.4,0.4,0.2,2.4,119.13633915219813
Multi-family,Privately rented,D1,D2,Water/air heat pump,0.5,0.4,0.3,2.6,148.6565620804836
Multi-family,Privately rented,D1,D2,Water/air heat pump,1.0,0.8,0.3,2.6,167.79131558961387
Multi-family,Privately rented,D1,D2,Wood boiler,0.3,0.3,0.2,1.5,2.1775613233941833
Multi-family,Privately rented,D1,D2,Wood boiler,0.5,0.4,0.3,2.5,14.500306863263631
Multi-family,Privately rented,D1,D2,Wood boiler,0.9,0.6,0.3,2.6,32.561867816447496
Multi-family,Privately rented,D1,D2,Wood boiler,1.6,1.1,0.4,2.7,25.45608328276722
Multi-family,Privately rented,D1,D2,Wood boiler,2.0,2.0,1.2,2.8,10.30880549317245
Multi-family,Privately rented,D1,D2,Wood boiler,2.5,2.5,2.5,4.0,4.362340914248891
Multi-family,Privately rented,D1,D3,Air/air heat pump,0.3,0.3,0.2,1.5,503.6739459980911
Multi-family,Privately rented,D1,D3,Air/air heat pump,0.5,0.4,0.3,2.5,685.9196746658275
Multi-family,Privately rented,D1,D3,Air/air heat pump,0.9,0.6,0.3,2.6,969.6001116466848
Multi-family,Privately rented,D1,D3,Direct electric,0.3,0.3,0.2,1.5,453.2191251665246
Multi-family,Privately rented,D1,D3,Direct electric,0.4,0.4,0.2,2.5,4041.172499333813
Multi-family,Privately rented,D1,D3,Direct electric,0.6,0.4,0.3,2.7,6718.782262015785
Multi-family,Privately rented,D1,D3,Direct electric,0.9,0.8,0.4,2.7,5845.2289079808725
Multi-family,Privately rented,D1,D3,Direct electric,1.8,1.6,1.0,2.9,6021.585467300763
Multi-family,Privately rented,D1,D3,Gas boiler,0.3,0.3,0.2,1.5,830.3633237937499
Multi-family,Privately rented,D1,D3,Gas boiler,0.5,0.4,0.3,2.5,2895.064563183298
Multi-family,Privately rented,D1,D3,Gas boiler,0.9,0.6,0.3,2.6,6003.180708178571
Multi-family,Privately rented,D1,D3,Gas boiler,1.6,1.1,0.4,2.7,4146.0214291055645
Multi-family,Privately rented,D1,D3,Gas boiler,2.0,2.0,1.2,2.8,1383.945650653398
Multi-family,Privately rented,D1,D3,Gas boiler,2.5,2.5,2.5,4.0,390.6649677998549
Multi-family,Privately rented,D1,D3,Oil boiler,0.3,0.3,0.2,1.5,29.72557956477478
Multi-family,Privately rented,D1,D3,Oil boiler,0.5,0.4,0.3,2.5,185.58754298932396
Multi-family,Privately rented,D1,D3,Oil boiler,0.9,0.6,0.3,2.6,388.9733170708452
Multi-family,Privately rented,D1,D3,Oil boiler,1.6,1.1,0.4,2.7,302.6354492157739
Multi-family,Privately rented,D1,D3,Oil boiler,2.0,2.0,1.2,2.8,118.22239465317155
Multi-family,Privately rented,D1,D3,Oil boiler,2.5,2.5,2.5,4.0,70.25606964616354
Multi-family,Privately rented,D1,D3,Water/air heat pump,0.4,0.4,0.2,2.4,203.68765208341966
Multi-family,Privately rented,D1,D3,Water/air heat pump,0.5,0.4,0.3,2.6,149.91285441338468
Multi-family,Privately rented,D1,D3,Water/air heat pump,1.0,0.8,0.3,2.6,165.39740618240438
Multi-family,Privately rented,D1,D3,Wood boiler,0.3,0.3,0.2,1.5,2.602032453763963
Multi-family,Privately rented,D1,D3,Wood boiler,0.5,0.4,0.3,2.5,16.24542959104436
Multi-family,Privately rented,D1,D3,Wood boiler,0.9,0.6,0.3,2.6,34.04882964387808
Multi-family,Privately rented,D1,D3,Wood boiler,1.6,1.1,0.4,2.7,26.4912332088569
Multi-family,Privately rented,D1,D3,Wood boiler,2.0,2.0,1.2,2.8,10.348612614227239
Multi-family,Privately rented,D1,D3,Wood boiler,2.5,2.5,2.5,4.0,6.149874147781109
Multi-family,Privately rented,D1,D4,Air/air heat pump,0.3,0.3,0.2,1.5,146.87690018296774
Multi-family,Privately rented,D1,D4,Air/air heat pump,0.5,0.4,0.3,2.5,553.2414560760553
Multi-family,Privately rented,D1,D4,Air/air heat pump,0.9,0.6,0.3,2.6,935.5369866482545
Multi-family,Privately rented,D1,D4,Direct electric,0.3,0.3,0.2,1.5,365.55243709957966
Multi-family,Privately rented,D1,D4,Direct electric,0.4,0.4,0.2,2.5,3899.2016369839257
Multi-family,Privately rented,D1,D4,Direct electric,0.6,0.4,0.3,2.7,7192.705914591184
Multi-family,Privately rented,D1,D4,Direct electric,0.9,0.8,0.4,2.7,6681.96522675527
Multi-family,Privately rented,D1,D4,Direct electric,1.8,1.6,1.0,2.9,7073.768816260513
Multi-family,Privately rented,D1,D4,Gas boiler,0.3,0.3,0.2,1.5,546.0310512885466
Multi-family,Privately rented,D1,D4,Gas boiler,0.5,0.4,0.3,2.5,2617.3987954308877
Multi-family,Privately rented,D1,D4,Gas boiler,0.9,0.6,0.3,2.6,6023.441376095613
Multi-family,Privately rented,D1,D4,Gas boiler,1.6,1.1,0.4,2.7,4569.462474052508
Multi-family,Privately rented,D1,D4,Gas boiler,2.0,2.0,1.2,2.8,1560.8449656841742
Multi-family,Privately rented,D1,D4,Gas boiler,2.5,2.5,2.5,4.0,413.2206527615981
Multi-family,Privately rented,D1,D4,Oil boiler,0.3,0.3,0.2,1.5,17.333181753653804
Multi-family,Privately rented,D1,D4,Oil boiler,0.5,0.4,0.3,2.5,170.65413958813394
Multi-family,Privately rented,D1,D4,Oil boiler,0.9,0.6,0.3,2.6,393.34872788249686
Multi-family,Privately rented,D1,D4,Oil boiler,1.6,1.1,0.4,2.7,328.80079670298693
Multi-family,Privately rented,D1,D4,Oil boiler,2.0,2.0,1.2,2.8,134.20077226243362
Multi-family,Privately rented,D1,D4,Oil boiler,2.5,2.5,2.5,4.0,69.42792071615152
Multi-family,Privately rented,D1,D4,Water/air heat pump,0.4,0.4,0.2,2.4,58.886194185634835
Multi-family,Privately rented,D1,D4,Water/air heat pump,0.5,0.4,0.3,2.6,120.91504140129106
Multi-family,Privately rented,D1,D4,Water/air heat pump,1.0,0.8,0.3,2.6,159.58681225452295
Multi-family,Privately rented,D1,D4,Wood boiler,0.3,0.3,0.2,1.5,1.517262307761443
Multi-family,Privately rented,D1,D4,Wood boiler,0.5,0.4,0.3,2.5,14.938232191902918
Multi-family,Privately rented,D1,D4,Wood boiler,0.9,0.6,0.3,2.6,34.43183179546466
Multi-family,Privately rented,D1,D4,Wood boiler,1.6,1.1,0.4,2.7,28.781620287008916
Multi-family,Privately rented,D1,D4,Wood boiler,2.0,2.0,1.2,2.8,11.74728196589444
Multi-family,Privately rented,D1,D4,Wood boiler,2.5,2.5,2.5,4.0,6.077382024028046
Multi-family,Privately rented,D1,D5,Air/air heat pump,0.3,0.3,0.2,1.5,664.982570697027
Multi-family,Privately rented,D1,D5,Air/air heat pump,0.5,0.4,0.3,2.5,787.5384466108877
Multi-family,Privately rented,D1,D5,Air/air heat pump,0.9,0.6,0.3,2.6,1236.3137951158649
Multi-family,Privately rented,D1,D5,Direct electric,0.3,0.3,0.2,1.5,520.3633880044065
Multi-family,Privately rented,D1,D5,Direct electric,0.4,0.4,0.2,2.5,5152.801912207096
Multi-family,Privately rented,D1,D5,Direct electric,0.6,0.4,0.3,2.7,8836.655223730018
Multi-family,Privately rented,D1,D5,Direct electric,0.9,0.8,0.4,2.7,7621.574885274721
Multi-family,Privately rented,D1,D5,Direct electric,1.8,1.6,1.0,2.9,7088.95824144817
Multi-family,Privately rented,D1,D5,Gas boiler,0.3,0.3,0.2,1.5,1036.0984765283697
Multi-family,Privately rented,D1,D5,Gas boiler,0.5,0.4,0.3,2.5,3212.9654700857204
Multi-family,Privately rented,D1,D5,Gas boiler,0.9,0.6,0.3,2.6,7145.316888540973
Multi-family,Privately rented,D1,D5,Gas boiler,1.6,1.1,0.4,2.7,5212.482549500267
Multi-family,Privately rented,D1,D5,Gas boiler,2.0,2.0,1.2,2.8,1635.114191990857
Multi-family,Privately rented,D1,D5,Gas boiler,2.5,2.5,2.5,4.0,471.6452722423021
Multi-family,Privately rented,D1,D5,Oil boiler,0.3,0.3,0.2,1.5,28.84031405570961
Multi-family,Privately rented,D1,D5,Oil boiler,0.5,0.4,0.3,2.5,198.26409340636178
Multi-family,Privately rented,D1,D5,Oil boiler,0.9,0.6,0.3,2.6,469.3888757986554
Multi-family,Privately rented,D1,D5,Oil boiler,1.6,1.1,0.4,2.7,359.40770585976463
Multi-family,Privately rented,D1,D5,Oil boiler,2.0,2.0,1.2,2.8,133.85512536403868
Multi-family,Privately rented,D1,D5,Oil boiler,2.5,2.5,2.5,4.0,68.36260163858464
Multi-family,Privately rented,D1,D5,Water/air heat pump,0.4,0.4,0.2,2.4,268.2712303784353
Multi-family,Privately rented,D1,D5,Water/air heat pump,0.5,0.4,0.3,2.6,172.12239399495238
Multi-family,Privately rented,D1,D5,Water/air heat pump,1.0,0.8,0.3,2.6,210.89425680078793
Multi-family,Privately rented,D1,D5,Wood boiler,0.3,0.3,0.2,1.5,2.5245406228724603
Multi-family,Privately rented,D1,D5,Wood boiler,0.5,0.4,0.3,2.5,17.355073072175838
Multi-family,Privately rented,D1,D5,Wood boiler,0.9,0.6,0.3,2.6,41.08801598308342
Multi-family,Privately rented,D1,D5,Wood boiler,1.6,1.1,0.4,2.7,31.46080004065502
Multi-family,Privately rented,D1,D5,Wood boiler,2.0,2.0,1.2,2.8,11.7170257199159
Multi-family,Privately rented,D1,D5,Wood boiler,2.5,2.5,2.5,4.0,5.98412918071838
Multi-family,Privately rented,D1,D6,Air/air heat pump,0.3,0.3,0.2,1.5,467.49804116952726
Multi-family,Privately rented,D1,D6,Air/air heat pump,0.5,0.4,0.3,2.5,884.684468476501
Multi-family,Privately rented,D1,D6,Air/air heat pump,0.9,0.6,0.3,2.6,1469.5730716879327
Multi-family,Privately rented,D1,D6,Direct electric,0.3,0.3,0.2,1.5,584.552296224296
Multi-family,Privately rented,D1,D6,Direct electric,0.4,0.4,0.2,2.5,6124.997523959492
Multi-family,Privately rented,D1,D6,Direct electric,0.6,0.4,0.3,2.7,11443.153559005668
Multi-family,Privately rented,D1,D6,Direct electric,0.9,0.8,0.4,2.7,10188.318158567072
Multi-family,Privately rented,D1,D6,Direct electric,1.8,1.6,1.0,2.9,10785.78173657204
Multi-family,Privately rented,D1,D6,Gas boiler,0.3,0.3,0.2,1.5,877.3242023270925
Multi-family,Privately rented,D1,D6,Gas boiler,0.5,0.4,0.3,2.5,3770.1354581908204
Multi-family,Privately rented,D1,D6,Gas boiler,0.9,0.6,0.3,2.6,7706.699477114034
Multi-family,Privately rented,D1,D6,Gas boiler,1.6,1.1,0.4,2.7,5354.735982717034
Multi-family,Privately rented,D1,D6,Gas boiler,2.0,2.0,1.2,2.8,1977.8786544410493
Multi-family,Privately rented,D1,D6,Gas boiler,2.5,2.5,2.5,4.0,467.9615658115766
Multi-family,Privately rented,D1,D6,Oil boiler,0.3,0.3,0.2,1.5,35.296391849442365
Multi-family,Privately rented,D1,D6,Oil boiler,0.5,0.4,0.3,2.5,219.89009743719285
Multi-family,Privately rented,D1,D6,Oil boiler,0.9,0.6,0.3,2.6,504.01943343478115
Multi-family,Privately rented,D1,D6,Oil boiler,1.6,1.1,0.4,2.7,427.9828256502693
Multi-family,Privately rented,D1,D6,Oil boiler,2.0,2.0,1.2,2.8,177.64562872652527
Multi-family,Privately rented,D1,D6,Oil boiler,2.5,2.5,2.5,4.0,85.07856754284226
Multi-family,Privately rented,D1,D6,Water/air heat pump,0.4,0.4,0.2,2.4,191.3163060177198
Multi-family,Privately rented,D1,D6,Water/air heat pump,0.5,0.4,0.3,2.6,193.3543807284927
Multi-family,Privately rented,D1,D6,Water/air heat pump,1.0,0.8,0.3,2.6,250.6843505204373
Multi-family,Privately rented,D1,D6,Wood boiler,0.3,0.3,0.2,1.5,3.0896742279788323
Multi-family,Privately rented,D1,D6,Wood boiler,0.5,0.4,0.3,2.5,19.248108133471508
Multi-family,Privately rented,D1,D6,Wood boiler,0.9,0.6,0.3,2.6,44.11940632703902
Multi-family,Privately rented,D1,D6,Wood boiler,1.6,1.1,0.4,2.7,37.46353202530209
Multi-family,Privately rented,D1,D6,Wood boiler,2.0,2.0,1.2,2.8,15.550233098347496
Multi-family,Privately rented,D1,D6,Wood boiler,2.5,2.5,2.5,4.0,7.4473634192337155
Multi-family,Privately rented,D1,D7,Air/air heat pump,0.3,0.3,0.2,1.5,683.4690227705227
Multi-family,Privately rented,D1,D7,Air/air heat pump,0.5,0.4,0.3,2.5,1303.6721942266158
Multi-family,Privately rented,D1,D7,Air/air heat pump,0.9,0.6,0.3,2.6,2151.8902572815596
Multi-family,Privately rented,D1,D7,Direct electric,0.3,0.3,0.2,1.5,861.397031159903
Multi-family,Privately rented,D1,D7,Direct electric,0.4,0.4,0.2,2.5,8968.810569278708
Multi-family,Privately rented,D1,D7,Direct electric,0.6,0.4,0.3,2.7,15432.254539824135
Multi-family,Privately rented,D1,D7,Direct electric,0.9,0.8,0.4,2.7,12748.14935582906
Multi-family,Privately rented,D1,D7,Direct electric,1.8,1.6,1.0,2.9,12084.36903711045
Multi-family,Privately rented,D1,D7,Gas boiler,0.3,0.3,0.2,1.5,1345.6821367319292
Multi-family,Privately rented,D1,D7,Gas boiler,0.5,0.4,0.3,2.5,5095.498843678088
Multi-family,Privately rented,D1,D7,Gas boiler,0.9,0.6,0.3,2.6,9892.934488762927
Multi-family,Privately rented,D1,D7,Gas boiler,1.6,1.1,0.4,2.7,7418.974545827803
Multi-family,Privately rented,D1,D7,Gas boiler,2.0,2.0,1.2,2.8,2622.7925200178965
Multi-family,Privately rented,D1,D7,Gas boiler,2.5,2.5,2.5,4.0,752.9672455407018
Multi-family,Privately rented,D1,D7,Oil boiler,0.3,0.3,0.2,1.5,51.217288203288305
Multi-family,Privately rented,D1,D7,Oil boiler,0.5,0.4,0.3,2.5,272.7186031622654
Multi-family,Privately rented,D1,D7,Oil boiler,0.9,0.6,0.3,2.6,598.6082106682103
Multi-family,Privately rented,D1,D7,Oil boiler,1.6,1.1,0.4,2.7,510.46946692967845
Multi-family,Privately rented,D1,D7,Oil boiler,2.0,2.0,1.2,2.8,224.62220921879938
Multi-family,Privately rented,D1,D7,Oil boiler,2.5,2.5,2.5,4.0,102.62574342317504
Multi-family,Privately rented,D1,D7,Water/air heat pump,0.4,0.4,0.2,2.4,278.266123629502
Multi-family,Privately rented,D1,D7,Water/air heat pump,0.5,0.4,0.3,2.6,284.92726929153514
Multi-family,Privately rented,D1,D7,Water/air heat pump,1.0,0.8,0.3,2.6,367.0761406360588
Multi-family,Privately rented,D1,D7,Wood boiler,0.3,0.3,0.2,1.5,4.48331195051497
Multi-family,Privately rented,D1,D7,Wood boiler,0.5,0.4,0.3,2.5,23.872458218251285
Multi-family,Privately rented,D1,D7,Wood boiler,0.9,0.6,0.3,2.6,52.39924718218224
Multi-family,Privately rented,D1,D7,Wood boiler,1.6,1.1,0.4,2.7,44.684010843664694
Multi-family,Privately rented,D1,D7,Wood boiler,2.0,2.0,1.2,2.8,19.662334150621074
Multi-family,Privately rented,D1,D7,Wood boiler,2.5,2.5,2.5,4.0,8.983357730565357
Multi-family,Privately rented,D1,D8,Air/air heat pump,0.3,0.3,0.2,1.5,1058.2947980368601
Multi-family,Privately rented,D1,D8,Air/air heat pump,0.5,0.4,0.3,2.5,1713.039955852856
Multi-family,Privately rented,D1,D8,Air/air heat pump,0.9,0.6,0.3,2.6,2687.984935364279
Multi-family,Privately rented,D1,D8,Direct electric,0.3,0.3,0.2,1.5,1131.8854070561224
Multi-family,Privately rented,D1,D8,Direct electric,0.4,0.4,0.2,2.5,11203.186415654991
Multi-family,Privately rented,D1,D8,Direct electric,0.6,0.4,0.3,2.7,19521.582441342183
Multi-family,Privately rented,D1,D8,Direct electric,0.9,0.8,0.4,2.7,16559.308839958994
Multi-family,Privately rented,D1,D8,Direct electric,1.8,1.6,1.0,2.9,16193.776691035686
Multi-family,Privately rented,D1,D8,Gas boiler,0.3,0.3,0.2,1.5,1937.4902961554544
Multi-family,Privately rented,D1,D8,Gas boiler,0.5,0.4,0.3,2.5,7056.931857133998
Multi-family,Privately rented,D1,D8,Gas boiler,0.9,0.6,0.3,2.6,13339.224493482929
Multi-family,Privately rented,D1,D8,Gas boiler,1.6,1.1,0.4,2.7,9701.617539581783
Multi-family,Privately rented,D1,D8,Gas boiler,2.0,2.0,1.2,2.8,3337.171009883669
Multi-family,Privately rented,D1,D8,Gas boiler,2.5,2.5,2.5,4.0,949.3392344378269
Multi-family,Privately rented,D1,D8,Oil boiler,0.3,0.3,0.2,1.5,68.93438833283513
Multi-family,Privately rented,D1,D8,Oil boiler,0.5,0.4,0.3,2.5,403.88897815525536
Multi-family,Privately rented,D1,D8,Oil boiler,0.9,0.6,0.3,2.6,856.1625031066898
Multi-family,Privately rented,D1,D8,Oil boiler,1.6,1.1,0.4,2.7,724.7792662639505
Multi-family,Privately rented,D1,D8,Oil boiler,2.0,2.0,1.2,2.8,297.6244255714273
Multi-family,Privately rented,D1,D8,Oil boiler,2.5,2.5,2.5,4.0,162.92770572764607
Multi-family,Privately rented,D1,D8,Water/air heat pump,0.4,0.4,0.2,2.4,428.84762847134755
Multi-family,Privately rented,D1,D8,Water/air heat pump,0.5,0.4,0.3,2.6,374.3976430347963
Multi-family,Privately rented,D1,D8,Water/air heat pump,1.0,0.8,0.3,2.6,458.5248401132955
Multi-family,Privately rented,D1,D8,Wood boiler,0.3,0.3,0.2,1.5,6.034180602990169
Multi-family,Privately rented,D1,D8,Wood boiler,0.5,0.4,0.3,2.5,35.354473967024276
